password,has lowercase,has uppercase,has special character,length,strength
1'|ZgXKJD},True,True,True,10,2
"v1~O7V)eQ""P",True,True,True,11,2
z+hz3?F/`4U,True,True,True,11,2
!~OT4z9>[,True,True,True,9,2
mw^rt+JU!0,True,True,True,10,2
o@Du,True,True,True,4,0
z.+i_UK*\rjMjP,True,True,True,14,2
a~KtV:bw,True,True,True,8,2
v3c{Ay.PP_&,True,True,True,11,2
1Zq=,True,True,True,4,0
0:?,False,False,True,3,0
"%`e-1BUQ""",True,True,True,9,2
g#y(M,True,True,True,5,0
sk!u:eJhkR,True,True,True,10,2
^Fw5lc\Gx(,True,True,True,10,2
.\x!C/5,True,True,True,7,1
W2ACOZ(,False,True,True,7,1
oqIu\,True,True,True,5,0
[)4iO6,True,True,True,6,1
8W{IAz,True,True,True,6,1
dYFUQXq,True,True,False,7,1
U*eP`TTtPrhcy}8A,True,True,True,16,2
\~nIv=f!,True,True,True,8,2
vVcxggh:Y|nL<2,True,True,True,14,2
kfvs`2QJ+,True,True,True,9,2
u5-]]{>>JqgZXL,True,True,True,14,2
xun0S]B3A`N*psg,True,True,True,15,2
T=`svt@j!9qmg,True,True,True,13,2
Z<(l]'55g~mrsW,True,True,True,14,2
",b]",True,False,True,3,0
tFv?T=CT'4z,True,True,True,11,2
"/oV,:6v]]mlv*-k",True,True,True,15,2
Z2e(y/,True,True,True,6,1
688t,True,False,False,4,0
$!4`^~~&DxlI,True,True,True,12,2
ohGTz&Q!.'/B,True,True,True,12,2
+{4&avBZR)],True,True,True,11,2
bH?c,True,True,True,4,0
"&o:AF-i""a'",True,True,True,10,2
Mk]~z[sDM0LACc,True,True,True,14,2
"y)""",True,False,True,3,0
l+-^f2(!e6`BAp,True,True,True,14,2
?7],False,False,True,3,0
(nqEx/;eo-cEf,True,True,True,13,2
SfKH,True,True,False,4,0
VVVoOvvOW'O]g?,True,True,True,14,2
KuNAYK<$F,True,True,True,9,2
EdRE[d;DfGP5ESS\,True,True,True,16,2
-uzK@-GB-5j;R,True,True,True,13,2
S)>,False,True,True,3,0
XEzX7C<d')p,True,True,True,11,2
.C=h\[l,True,True,True,7,1
RhG7,True,True,False,4,0
)6S1,False,True,True,4,0
zO1,True,True,False,3,0
^:a#>bfSq7zWN[,True,True,True,14,2
<F5^Q5q]@.B,True,True,True,11,2
"<""cwGuc.",True,True,True,8,2
"LL6wL""U1=",True,True,True,9,2
IGa8R5yd%.hawM,True,True,True,14,2
"b'gU9R|\=UqB,",True,True,True,13,2
?ekzMU;AO'|B,True,True,True,12,2
%]sx=Y1DZCl8Tu,True,True,True,14,2
_z:kG`]f`H,True,True,True,10,2
Yah,True,True,False,3,0
"Ym""i6t5p*T0f?_K9",True,True,True,16,2
e]t%V5zv}&CPBW,True,True,True,14,2
AKY[k!Xo,True,True,True,8,2
j<A6av,True,True,True,6,1
".yu,Q\xjQ1+'*72",True,True,True,15,2
[J>`x8-,True,True,True,7,1
f>gf!,True,False,True,5,0
ZI4EB,False,True,False,5,0
bf<*lz4!9n-,True,False,True,11,1
oqNK!N{/k^>4,True,True,True,12,2
H\ZwTauUo9i,True,True,True,11,2
8U^]-,False,True,True,5,0
%oc*,True,False,True,4,0
wBjiTh',True,True,True,7,1
Ok.QJJ,True,True,True,6,1
Ws!4~U>ADEi&>,True,True,True,13,2
"g>@;b!f\0,ht=K?",True,True,True,15,2
iB+4n-|`,True,True,True,8,2
fb%h$'cT/v\q,True,True,True,12,2
~{`p,True,False,True,4,0
<20~_Nksk!M.&Cy,True,True,True,15,2
GZ\};gIrO~&X#7,True,True,True,14,2
*Qg=WL5i*fdg(,True,True,True,13,2
ouFC@vL=`2VoD,True,True,True,13,2
{Gu,True,True,True,3,0
"iod1a"":RulQ",True,True,True,11,2
9nhHn,True,True,False,5,0
4#+jjc,True,False,True,6,1
EU%rZhByf6,True,True,True,10,2
^A4@#[w,True,True,True,7,1
GkmgKU?wYv5,True,True,True,11,2
\1(]\:~,False,False,True,7,1
S-R@mu1+x%|J[,True,True,True,13,2
S$/SJZR5:,False,True,True,9,1
)}h'Zh0NiL8(/,True,True,True,13,2
"kuuTZ,odVT",True,True,True,10,2
TCw#BkLC&?,True,True,True,10,2
LRU,False,True,False,3,0
:YyqLo,True,True,True,6,1
c/4,True,False,True,3,0
"<'%jV10Ki'JCy""p",True,True,True,15,2
~h[1tyl2*`Eg!^z`,True,True,True,16,2
"hA-y,/@TCMWJw@na",True,True,True,16,2
"Z,9/",False,True,True,4,0
jkB*,True,True,True,4,0
"V_=""{",False,True,True,5,0
Ymk;~,True,True,True,5,0
"&*+U\('AC""",False,True,True,10,1
@Mw.,True,True,True,4,0
"%5y2CSap5h""0",True,True,True,12,2
`?|^UKUO3,False,True,True,9,1
"kX,6<W2YP",True,True,True,9,2
_Bb2bKtl@,True,True,True,9,2
&H8l2zq$Gzo3,True,True,True,12,2
eHVU:`HR,True,True,True,8,2
kJGpY>,True,True,True,6,1
.Gym]|7,True,True,True,7,1
[?)|TL)VvKaFAe:u,True,True,True,16,2
r+46%Nyx<G,True,True,True,10,2
Qp%,True,True,True,3,0
g1T)H,True,True,True,5,0
2i2OO|u4Q,True,True,True,9,2
"Hox$e,:rQ""nfi80|",True,True,True,16,2
2'iN!/:\bw8[O,True,True,True,13,2
%?5oTT'Zk,True,True,True,9,2
~swPBbPY,True,True,True,8,2
?7^P1aMiu%,True,True,True,10,2
`#2)%|}PN:HY#/u,True,True,True,15,2
K`vl,True,True,True,4,0
g}>GUF,True,True,True,6,1
wEpU>s,True,True,True,6,1
^tR(c,True,True,True,5,0
.;Q7(7:,False,True,True,7,1
"xZ-O!QD""[HBN\6",True,True,True,14,2
vnkF,True,True,False,4,0
"2#T.gwgQ""kaoUm",True,True,True,14,2
z>Icw;,True,True,True,6,1
0}F,False,True,True,3,0
"Ww.}8hX4]L""C",True,True,True,12,2
XwW5V$v|>L,True,True,True,10,2
"*<NUM5?H,(t8""",True,True,True,13,2
x!I+*IUn,True,True,True,8,2
5kTsD,True,True,False,5,0
}2;o;;~M6Fqd+,True,True,True,13,2
",P2",False,True,True,3,0
NhKy11#90Kn[K,True,True,True,13,2
#XL,False,True,True,3,0
>o;6qi\x#88i__,True,False,True,14,1
"zvlcI'SaZ[},|#5'",True,True,True,16,2
"oF^P""CwAa:""",True,True,True,11,2
"Lj+t,s#>",True,True,True,8,2
ruR)e3,True,True,True,6,1
F2Dk,True,True,False,4,0
`4V<>HZcA,True,True,True,9,2
+4Z](pEh%Klp&,True,True,True,13,2
3I<!1<'{}%[XA,False,True,True,13,1
`jJP],True,True,True,5,0
B2=[t!,True,True,True,6,1
I{$,False,True,True,3,0
+kKGp-OM%Z7w<,True,True,True,13,2
yqLfR@,True,True,True,6,1
YsyKk1IH(i,True,True,True,10,2
",wIXP+@_R:iYb(9b",True,True,True,16,2
Y5hJDfijj~^5,True,True,True,12,2
xCjkhAP(E,True,True,True,9,2
45W;,False,True,True,4,0
S'FA6a=*6%(}Lx.:,True,True,True,16,2
OEGF,False,True,False,4,0
*XWN)Gq>Dsr,True,True,True,11,2
)48$]o<,True,False,True,7,1
)$;K[Y0j$qt3q,True,True,True,13,2
'hgB@Q\?XJQAPs%,True,True,True,15,2
p1By,True,True,False,4,0
4lzY``2,True,True,True,7,1
#@dvlS=l,True,True,True,8,2
zPAlCjtPD@JJF**Y,True,True,True,16,2
aVa}r5q]g*T,True,True,True,11,2
"""[e",True,False,True,3,0
"H)%CS,(Kn",True,True,True,9,2
"pQZH',8-iuZH'",True,True,True,13,2
gY<xD9k$NRDW,True,True,True,12,2
0>M]NauzV(t3}],True,True,True,14,2
"),]m[=C`",True,True,True,8,2
puM)*KP60g,True,True,True,10,2
|b{Om[NkU]6}Sy.,True,True,True,15,2
U{yd[47F,True,True,True,8,2
"[jGS@""4}",True,True,True,8,2
G3hl%i,True,True,True,6,1
QLq6NOP!1,True,True,True,9,2
Q%H4e,True,True,True,5,0
Y@$qopT;SNj|,True,True,True,12,2
V=`+:EpwC!f\,True,True,True,12,2
.zn,True,False,True,3,0
a)}XTOaP,True,True,True,8,2
"xmi""",True,False,True,4,0
X1V@<FdF&,True,True,True,9,2
[GF*'.a,True,True,True,7,1
Tv9;,True,True,True,4,0
",KB9R2&F8'xc*'",True,True,True,14,2
c>D6K7@I,True,True,True,8,2
&1Kzuc,True,True,True,6,1
'R_|)Yty,True,True,True,8,2
"&Kj(Zy-X0;h""gUC",True,True,True,15,2
+e#cTBVa]oO,True,True,True,11,2
""":n>d~X\@GL",True,True,True,11,2
[Z!wivE5,True,True,True,8,2
]z90Uq,True,True,True,6,1
Y)$o3o'Mn2od-,True,True,True,13,2
"xM5yo1$b{,^",True,True,True,11,2
"+(,n[[M6&g~t",True,True,True,12,2
~L'Z|ScS_U,True,True,True,10,2
IBlM$Wv{,True,True,True,8,2
nt!3,True,False,True,4,0
7s_*qNVIn{Juv8K(,True,True,True,16,2
.JF&X2u,True,True,True,7,1
!B@rL:<w_145[Y6,True,True,True,15,2
5I~.@9/fcG{=rT,True,True,True,14,2
S$%YXX,False,True,True,6,1
"@TLn^""",True,True,True,6,1
F{xIi&GI2,True,True,True,9,2
6W!V'b|J~cP7qU$,True,True,True,15,2
"w,g",True,False,True,3,0
NL&xv+/Xb<&N6W`W,True,True,True,16,2
!ai,True,False,True,3,0
4F{@=BW%_N;e,True,True,True,12,2
`+<0s8|tY>c$<,True,True,True,13,2
knNvh}ioidS@N;>x,True,True,True,16,2
ILyUDS\2;,True,True,True,9,2
u]Bt:JfHjVf^.t,True,True,True,14,2
')e,True,False,True,3,0
"Nj,",True,True,True,3,0
r:=a,True,False,True,4,0
d6K|x/y*nf/&P{,True,True,True,14,2
R7+yd?rL$*,True,True,True,10,2
$)j$(o,True,False,True,6,1
Yi},True,True,True,3,0
",jjb`:j';N@*j",True,True,True,13,0
BlnZ/z+9z,True,True,True,9,2
H)D;#`baUjj]w,True,True,True,13,2
S(9}5{E^+a1,True,True,True,11,2
u6ywkfIT,True,True,False,8,1
sY=(f:(,True,True,True,7,1
Cl6;OUL;ZM5D-A9H,True,True,True,16,2
"#k,Cs",True,True,True,5,0
['SH1,False,True,True,5,0
kDI'azgC1kFJ%,True,True,True,13,2
o?|D<,True,True,True,5,0
v|31#q-/,True,False,True,8,1
"Mv"")dc,K",True,True,True,8,2
&5Q=M^5pHqlj][o>,True,True,True,16,2
'A\n+t2JsyUn5U,True,True,True,14,2
o}G,True,True,True,3,0
56&$G,False,True,True,5,0
/j7lPv*~N{{,True,True,True,11,2
ZBeM5=F{<b,True,True,True,10,2
87YK9,False,True,False,5,0
DW-2z,True,True,True,5,0
h:S`*jAw,True,True,True,8,2
JYZLs#,True,True,True,6,1
'?/#=^\G:[#sGW<,True,True,True,15,2
"!.!u3Ko!r0,_v9",True,True,True,14,2
@qV#so\Hv,True,True,True,9,2
OwbHN{0=LKr<5Yx!,True,True,True,16,2
RVi#Mj3uZ(Rm,True,True,True,12,2
3=*,False,False,True,3,0
",im#L$#lPy|G2(J",True,True,True,15,2
:u>wJbSot!e,True,True,True,11,2
C|C0?P<T~s>,True,True,True,11,2
"?""!",False,False,True,3,0
IIh2|OxgobkA,True,True,True,12,2
|`dNI>M<[i%#,True,True,True,12,2
"G,YVG<2V",False,True,True,8,1
N|Ya,True,True,True,4,0
Za`R,True,True,True,4,0
LK-G~WO9u'^e,True,True,True,12,2
l0h;!b>CTF,True,True,True,10,2
)1?Q,False,True,True,4,0
v=%A+5S,True,True,True,7,1
lWo,True,True,False,3,0
Jl!o6%_QS,True,True,True,9,2
1*sf]+2x*_@11?@,True,False,True,15,1
_<oC\w=!,True,True,True,8,2
p{i%F?J)@l.,True,True,True,11,2
"g""0O*v1_Kh.aTZ",True,True,True,14,2
"?,>x8a>6=G4",True,True,True,11,2
kcRM^n]j)e6{,True,True,True,12,2
'7!pq,True,False,True,5,0
0m7n$,True,False,True,5,0
;A2Pi^}NNfg2W-Rk,True,True,True,16,2
xr>FQ\<P/|,True,True,True,10,2
Wv:TuJ,True,True,True,6,1
Z{I=,False,True,True,4,0
fHMjQ?(',True,True,True,8,2
NWrzEcUME<!,True,True,True,11,2
R^uh@b],True,True,True,7,1
3v''3`Y.ju,True,True,True,10,2
"{dq9Lc(gx""Nz`",True,True,True,13,2
"w""e\cK",True,True,True,6,1
9c4{HY,True,True,True,6,1
#2',False,False,True,3,0
#Xu?Sd,True,True,True,6,1
35H?FOXU9,False,True,True,9,1
qw^ugfyJ~aU$(,True,True,True,13,2
m!=b~,True,False,True,5,0
\m{nQVS4,True,True,True,8,2
"9F,q",True,True,True,4,0
$N~^C_7JxA?|dL,True,True,True,14,2
<IWJc{[=#C,True,True,True,10,2
Xn>r?S*`8q%XO/8,True,True,True,15,2
"nu!B3APn,OX""",True,True,True,12,2
"_PYbKx1,y)uFJg",True,True,True,14,2
"lcSfL+""{Vvl",True,True,True,11,2
uXdxpE.c,True,True,True,8,2
GkbW?%{dPuhY,True,True,True,12,2
"r&$Tyy^:##l~p3L""",True,True,True,16,2
|2C,False,True,True,3,0
X-&>DqN14J,True,True,True,10,2
J-7HbjPW<JDz,True,True,True,12,2
/UyD*~OVi,True,True,True,9,2
?}#r74cQ*p4hu.]d,True,True,True,16,2
IyGDJw_MZYk@,True,True,True,12,2
_nom|tal%+W`-yV,True,True,True,15,2
[YjC,True,True,True,4,0
c_WFjZ0G,True,True,True,8,2
"9Gj""KByr",True,True,True,8,2
&L]eaokAxj,True,True,True,10,2
"bMrmz5,1}J>h%//-",True,True,True,16,2
FP1m?(JOL]Uiu,True,True,True,13,2
uaSb,True,True,False,4,0
s6'~W/AK,True,True,True,8,2
h_wrGle/^H3G,True,True,True,12,2
9@(v(/No2jlGmt,True,True,True,14,2
"*~Y|4""<fZ?$o,!Ux",True,True,True,16,2
hLg)XY@jGa<f6DPM,True,True,True,16,2
QMUu7u,True,True,False,6,1
/mvP8=,True,True,True,6,1
4=xaGXY9X8qt',True,True,True,13,2
?#}+bRnhO`_wEr`,True,True,True,15,2
p)6{~q,True,False,True,6,1
L<U]!q|}Z_Qd^,True,True,True,13,2
")Q""H1E""j",True,True,True,8,2
(<97,False,False,True,4,0
uCtx_^5:VC/,True,True,True,11,2
Eg}Ljx,True,True,True,6,1
"/H~,39Bdoa_",True,True,True,11,2
M9**LTG)5IrLpSP_,True,True,True,16,2
3-1#Q|7qxygY7H,True,True,True,14,2
xg\Xb4gp(b*,True,True,True,11,2
!|Ip)RnrY4Ps,True,True,True,12,2
_5F0`\LC,False,True,True,8,1
%]N%e$~TC5!o[5S/,True,True,True,16,2
ZvB<y8}|O'okm!,True,True,True,14,2
hRipwz9Y9#6T`,True,True,True,13,2
<gr,True,False,True,3,0
f#9[4<{,True,False,True,7,1
XQ\,False,True,True,3,0
.6`7,False,False,True,4,0
}=*S;91$v<)8y,True,True,True,13,2
'wDt9+HLu`,True,True,True,10,2
5iPhsK,True,True,False,6,1
/92(c0ZPx_'&},True,True,True,13,2
Cmi4,True,True,False,4,0
+h6&:D]$,True,True,True,8,2
v#?jWb>N6/Y,True,True,True,11,2
\J;5cF,True,True,True,6,1
a4JY@Z.MDLh<,True,True,True,12,2
"""dTtP;x%j(lkp.k",True,True,True,15,2
";vp""0n,;_D",True,True,True,10,2
q][U7U,True,True,True,6,1
>ywfd-[+q$(O#w,True,True,True,14,2
|xndJ,True,True,True,5,0
h(%MobZUW<i9@#A,True,True,True,15,2
:Wu,True,True,True,3,0
\V',False,True,True,3,0
wOhU,True,True,False,4,0
!%],False,False,True,3,0
l:@2zo9,True,False,True,7,1
pBc\9R,True,True,True,6,1
W;%ah7U,True,True,True,7,1
"5H-{|g""?jC.FF=#",True,True,True,15,2
rRT-(;.Foml,True,True,True,11,2
"0`L4Gk_h7,X5",True,True,True,12,2
a.C?A,True,True,True,5,0
xG-'J`.m0\K,True,True,True,11,2
R&]9R(yw;;,True,True,True,10,2
"feY25iU,-LuvT6u#",True,True,True,16,2
]?\~E5|.+,False,True,True,9,1
wxe0yv^/NWjEKx@Q,True,True,True,16,2
Q?A|+Q#Z,False,True,True,8,1
/kI8$;Y/(S!wBbek,True,True,True,16,2
"<W)~Qx""H**",True,True,True,10,2
FOu3&,True,True,True,5,0
kQ)0mXJ.h~{jx',True,True,True,14,2
FmPT,True,True,False,4,0
L]Q%)}D<Q,False,True,True,9,1
6bQ~cwSGpB{~|,True,True,True,13,2
>2O|r.{z].,True,True,True,10,2
"Qk""jA",True,True,True,5,0
=1g0OW66#4qrU,True,True,True,13,2
xGXo,True,True,False,4,0
aT{},True,True,True,4,0
o)JknvET`mh,True,True,True,11,2
+{[veTtW(B,True,True,True,10,2
"oZ"":J,(&GEA!IW",True,True,True,14,2
M!R,False,True,True,3,0
"A)dM}|Z)#'GBn""",True,True,True,14,2
w'z,True,False,True,3,0
0j7grAa/olO,True,True,True,11,2
!4(P3y\4R3,True,True,True,10,2
B5uIR,True,True,False,5,0
T.mEg>,True,True,True,6,1
vJ1HDA@*%Fd/,True,True,True,12,2
THbc,True,True,False,4,0
N%q+,True,True,True,4,0
"pEEE?5bq,She",True,True,True,12,2
>8z+c7`t^3JR',True,True,True,13,2
%FTH7JJ8a@:,True,True,True,11,2
gE^e?`]2Fs2[ZVcn,True,True,True,16,2
]UE!Wif9ER+<k;o!,True,True,True,16,2
;AoqI.]2},True,True,True,9,2
=/s_S}2xaI~w-,True,True,True,13,2
)N#!=yq,True,True,True,7,1
"x""}f<kEtFWB0~",True,True,True,13,2
.@)s-V>I,True,True,True,8,2
"|I@NU?"".q{KZ",True,True,True,12,2
yK.vd,True,True,True,5,0
7po?A6oZ/>BA!X,True,True,True,14,2
"S~1&f""c=",True,True,True,8,2
u#9?u%{}hKTn,True,True,True,12,2
N&2E,False,True,True,4,0
yA_,True,True,True,3,0
oiC=utm_,True,True,True,8,2
7GwX54C>q'_,True,True,True,11,2
"B$RJ,kN-dT<CedN",True,True,True,15,2
Lh'\]~,True,True,True,6,1
Afds%wad,True,True,True,8,2
"LsK{#YD`-""~",True,True,True,11,2
cM.0i1m,True,True,True,7,1
!AJ,False,True,True,3,0
X#0qK0|r>4pM,True,True,True,12,2
-)lZY.!3:eFI,True,True,True,12,2
Mq_lD+){WZ6gy,True,True,True,13,2
"9Wy].C=&{q6,-3a",True,True,True,15,2
&8l3'WeB<,True,True,True,9,2
(`Ad,True,True,True,4,0
1P*{Rfm10U9=,True,True,True,12,2
0|]-z).T!H',True,True,True,11,2
"6-""r;U""G5A",True,True,True,10,2
(nt|:,True,False,True,5,0
~5l,True,False,True,3,0
8TBc0;.<{E,True,True,True,10,2
.*T7}-}U,False,True,True,8,1
20`g}@+,True,False,True,7,1
"n0y*k,J",True,True,True,7,1
B!m~r,True,True,True,5,0
|9S,False,True,True,3,0
f3hlrGbU:Lh,True,True,True,11,2
/?SER,False,True,True,5,0
"`#p8,$e.",True,False,True,8,1
N3x},True,True,True,4,0
wlD,True,True,False,3,0
gV?,True,True,True,3,0
`71G`p,True,True,True,6,1
j&2|4v,True,False,True,6,1
%Dzg_}|,True,True,True,7,1
"O?W2#NK""d]IM>E",True,True,True,14,2
CK&dOED,True,True,True,7,1
"&&a?NV[_,a2FKR;",True,True,True,15,2
"[W{n;`G""0if~ncb""",True,True,True,16,2
+=[7?bN;-)T7=p-K,True,True,True,16,2
[/o6,True,False,True,4,0
87lC,True,True,False,4,0
Ix|R$p(w,True,True,True,8,2
kvo,True,False,False,3,0
4$xr&/K^/C,True,True,True,10,2
"|<+bxA>r;,",True,True,True,10,2
"56>!r*K9OY,`s",True,True,True,13,2
33X/SjJ(|6,True,True,True,10,2
{z0d`2,True,False,True,6,1
Y^TL'lz4,True,True,True,8,2
I/Rcbk]LwWa-Ka,True,True,True,14,2
2r@z&:DbS}0|P!j,True,True,True,15,2
",.p&M#,sr6[W~",True,True,True,13,2
xek.MIG1R9P+,True,True,True,12,2
D?BKlgvO]P/?!N,True,True,True,14,2
"35S,VA%~K",False,True,True,9,1
l9#5T,True,True,True,5,0
aF]#;s@is=32F,True,True,True,13,2
WfJ{#gG,True,True,True,7,1
+z*Wf80}6pcrt},True,True,True,14,2
YLPMZ;c_uT,True,True,True,10,2
kHw%8fUa_q7&an}B,True,True,True,16,2
xRkxT$EY#,True,True,True,9,2
)Y89<Q3,False,True,True,7,1
M~o=3,True,True,True,5,0
xMS1dS*,True,True,True,7,1
*1b5yT,True,True,True,6,1
*!N4p&L,True,True,True,7,1
Eb~V4*$(V,True,True,True,9,2
NA[R0\~?6ndW,True,True,True,12,2
K*B1iN{<J,True,True,True,9,2
J9jHDjp:L(,True,True,True,10,2
I5TMtMDWs,True,True,False,9,1
j9l!A&,True,True,True,6,1
FIA,False,True,False,3,0
aUy-S7,True,True,True,6,1
"3""N.|",False,True,True,5,0
LONW%<,False,True,True,6,1
"BU(=Ucl[`g""Vi&Q8",True,True,True,16,2
:'fi7=CK,True,True,True,8,2
FH'dzn#t\e#A,True,True,True,12,2
7{^m#6.}7dc6,True,False,True,12,1
:JT%&7B,False,True,True,7,1
CE[0B#L,False,True,True,7,1
"P,jqoOC^",True,True,True,8,2
pwK^tQjKS?t{jP,True,True,True,14,2
"sAR)S{""jT-X",True,True,True,11,2
ptE6vh,True,True,False,6,1
PL_'M2ijkBXy&G,True,True,True,14,2
k-$u~W#G3=9PBD!,True,True,True,15,2
I*+aR*],True,True,True,7,1
@O9$=,False,True,True,5,0
<*SJ,False,True,True,4,0
Y!9d@rtc,True,True,True,8,2
gHt,True,True,False,3,0
..I%]gbHR\<,True,True,True,11,2
tKz'>,True,True,True,5,0
(QLf[,True,True,True,5,0
P\M2:-@1,False,True,True,8,1
N\*9|0i5|AXm{}],True,True,True,15,2
kAjV;}v1,True,True,True,8,2
~O\g*Rmo,True,True,True,8,2
/Reap,True,True,True,5,0
SvuEla*@Pq@^LzYO,True,True,True,16,2
Oc<5V.,True,True,True,6,1
O2{e_I,True,True,True,6,1
V9~[YRYs}VG,True,True,True,11,2
}V_htZ.S&,True,True,True,9,2
x0F!U~\,True,True,True,7,1
rsKn)~q,True,True,True,7,1
Uz_9TgNEtGa(k,True,True,True,13,2
VoxINb;t,True,True,True,8,2
9B6PezG[;>e,True,True,True,11,2
rw66I6p,True,True,False,7,1
K6D}|Brv,True,True,True,8,2
",`VP5",False,True,True,5,0
1Q*%>*#6g6vp,True,True,True,12,2
",+k_x.rgDW'X$""Q",True,True,True,15,2
VWZ`?mKwAkW54iR,True,True,True,15,2
gd^E}hjuMm[,True,True,True,11,2
Nf#!Yll,True,True,True,7,1
~fK1qbauA{,True,True,True,10,2
p.Z|4d6D[!,True,True,True,10,2
u4=0g1a,True,False,True,7,1
Uae(nSGrIShq,True,True,True,12,2
W]*mS\3ZL,True,True,True,9,2
_l3UvutpS<}S^T,True,True,True,14,2
chELaMu*v,True,True,True,9,2
7>4e.TW&++zu,True,True,True,12,2
E:)egyxZ+P*@v%E,True,True,True,15,2
#H{,False,True,True,3,0
-sv~U=O`36Bp|L96,True,True,True,16,2
l]rKu%14lSLb<K18,True,True,True,16,2
2fdd,True,False,False,4,0
uQk'N:z\(PZ,True,True,True,11,2
VV#@,False,True,True,4,0
Emi^v'M:U*9M,True,True,True,12,2
L_EXQYzv)9,True,True,True,10,2
PsRtq8`j\nFPa6F,True,True,True,15,2
Xj6ZQ8,True,True,False,6,1
"8gFzhb,~mtu",True,True,True,11,2
"""Cve#@-t>7K11",True,True,True,13,2
T{I$_JAi#dFogoU,True,True,True,15,2
+Ft&$tlid~*VlaF,True,True,True,15,2
"`r^1""oQ+E#BOKpE",True,True,True,15,2
%'c9~,True,False,True,5,0
uF.,True,True,True,3,0
Gh],True,True,True,3,0
im;?xe[,True,False,True,7,1
"8HaTsE'yq4n,bq",True,True,True,14,2
]d+'D,True,True,True,5,0
QFXB`-t.8j,True,True,True,10,2
ktTHBdS.XN{T~y3,True,True,True,15,2
u~-9^,True,False,True,5,0
"h861""uE",True,True,True,7,1
"u+qa!""*N3@{",True,True,True,11,2
LX{cC68,True,True,True,7,1
<yjiG,True,True,True,5,0
#4[l=jztOvS@o`D,True,True,True,15,2
sfpLmn{*f~1Cv,True,True,True,13,2
"v^]y"",3]4H>",True,True,True,11,2
wh4G%'l,True,True,True,7,1
'@YC.UVC,False,True,True,8,1
*7*hG{-m~,True,True,True,9,2
iB!fy,True,True,True,5,0
]raF?CHA,True,True,True,8,2
~y$R`,True,True,True,5,0
t+2,True,False,True,3,0
O#`hPCnCa,True,True,True,9,2
"SL""^qw~][",True,True,True,9,2
h#bP6!,True,True,True,6,1
!mi,True,False,True,3,0
^w#+|,True,False,True,5,0
kZ5vxys[SP#=YD7,True,True,True,15,2
#Yf{$>di|QT-+,True,True,True,13,2
a`X\?h_`sygz&p{J,True,True,True,16,2
?H4vHDI,True,True,True,7,1
hH`V,True,True,True,4,0
Ajr,True,True,False,3,0
>M#SA(G,False,True,True,7,1
-jD4k9NO',True,True,True,9,2
|//[00+cwoK]0*%,True,True,True,15,2
"=,dI>y,yxaG{",True,True,True,12,2
"XKW""5ZQ&D1",False,True,True,10,1
",kiHghQvA<?zOQ|V",True,True,True,16,2
E_l0nn0(H,True,True,True,9,2
"|+""\\J9^#",False,True,True,9,1
EQkoXomy,True,True,False,8,1
"DR&IuF""ut",True,True,True,9,2
"'F!xf""=Sr:n5f}",True,True,True,14,2
g6v={,True,False,True,5,0
\]niZnE,True,True,True,7,1
AGKM`&s,True,True,True,7,1
~Qu]>hH,True,True,True,7,1
m!Mz>ktlsf,True,True,True,10,2
YG5i}E>6J,True,True,True,9,2
ODP,False,True,False,3,0
Zp9QRLl),True,True,True,8,2
"""`#q%Ej:@",True,True,True,9,2
"8bQA9OQ""~k6PU",True,True,True,13,2
avLixk,True,True,False,6,1
`Z-ecz3,True,True,True,7,1
[4FYu:*,True,True,True,7,1
9&x;DFW#,True,True,True,8,2
KSZ0|,False,True,True,5,0
qO!SH%57r6qiG.w,True,True,True,15,2
da(D9,True,True,True,5,0
d#0%gD/g%SnlmR,True,True,True,14,2
Jku|^ppV,True,True,True,8,2
:Rbej0/H,True,True,True,8,2
wnkF;p^`,True,True,True,8,2
^6%h,True,False,True,4,0
ne>7],True,False,True,5,0
@rdiFgnLM,True,True,True,9,2
8R$,False,True,True,3,0
"7(vxu""*",True,False,True,7,1
1.LFC%,False,True,True,6,1
%d(imo@-]r+rzPD,True,True,True,15,2
xKA?!>w_,True,True,True,8,2
]Ec,True,True,True,3,0
.#whR4N=Cp'0,True,True,True,12,2
m2Q,True,True,False,3,0
'UJ2V9vNSm,True,True,True,10,2
"""Vb",True,True,True,3,0
]J#3&dJ?9zepTC,True,True,True,14,2
"k;2=j""Q&",True,True,True,8,2
8<=|;vR8#R78},True,True,True,13,2
b?/hFF(,True,True,True,7,1
/TyH0@{&,True,True,True,8,2
:PM(BR_,False,True,True,7,1
0PV7y,True,True,False,5,0
A02~fIy;{(N&;A+V,True,True,True,16,2
Y.5!X7AnT9N,True,True,True,11,2
LzQfV:,True,True,True,6,1
vuP\Vm77{v,True,True,True,10,2
TPav2q+/f6,True,True,True,10,2
!W&deJ,True,True,True,6,1
&Wrq75LGu,True,True,True,9,2
"f""Q6*EEu",True,True,True,8,2
"Ku""*!!}2T",True,True,True,9,2
"gSUA:7gY#te|""EMe",True,True,True,16,2
S-3de\[JlGBT,True,True,True,12,2
^(\[[jnX]a9L$,True,True,True,13,2
"[oy4az|,5",True,False,True,9,1
"!,/",False,False,True,3,0
"z^""6c}8|L*Xf83$~",True,True,True,16,2
/YqTe#i&6iGB|L2,True,True,True,15,2
"{$dWt""WPq?*",True,True,True,11,2
m<s\,True,False,True,4,0
w?])+&,True,False,True,6,1
38))vPt<mo,True,True,True,10,2
