Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength
tFUj,TRUE,TRUE,FALSE,4,Weak
&O;g(Ux!:4,TRUE,TRUE,TRUE,10,Strong
rbW/(~VOH,TRUE,TRUE,TRUE,9,Strong
JMRSV*7SLmtbj1)S,TRUE,TRUE,TRUE,16,Strong
i[U>?jP,TRUE,TRUE,TRUE,7,Medium
-U<Aoo%dv>\gx,TRUE,TRUE,TRUE,13,Strong
>Ruxdn,TRUE,TRUE,TRUE,6,Medium
"9a>.,qU+&T*5+",TRUE,TRUE,TRUE,13,Strong
kJU,TRUE,TRUE,FALSE,3,Weak
Wj0tBO1D,TRUE,TRUE,FALSE,8,Medium
%NJR';SN*f8o!<y,TRUE,TRUE,TRUE,15,Strong
tSwe*$WGIos^=V|@,TRUE,TRUE,TRUE,16,Strong
@+k*Z\$_!8r[^v0S,TRUE,TRUE,TRUE,16,Strong
&z9$hisiFY%YCnF,TRUE,TRUE,TRUE,15,Strong
|{yt@ifZ8xAE,TRUE,TRUE,TRUE,12,Strong
85v3K#$Mfs[i,TRUE,TRUE,TRUE,12,Strong
|nB"oRChEWmY7s,TRUE,TRUE,TRUE,14,Strong
@fNtKtdHs^E\I,TRUE,TRUE,TRUE,13,Strong
NG~3S,FALSE,TRUE,TRUE,5,Weak
?rt,TRUE,FALSE,TRUE,3,Weak
"""WUKrN8J-e,#m",TRUE,TRUE,TRUE,13,Strong
\Y$c.UK8{'H,TRUE,TRUE,TRUE,11,Strong
uf~6uEl}DLPWE,TRUE,TRUE,TRUE,13,Strong
N`=d"9Bnx,TRUE,TRUE,TRUE,9,Strong
c.v}-C7gg,TRUE,TRUE,TRUE,9,Strong
!@\x,TRUE,FALSE,TRUE,4,Weak
6MKf}+MS#^T[5D,TRUE,TRUE,TRUE,14,Strong
'M$x|,TRUE,TRUE,TRUE,5,Weak
?$J%A/jN#v'e,TRUE,TRUE,TRUE,12,Strong
e$?3//k{?,TRUE,FALSE,TRUE,9,Medium
+kK^3{gk;`(|btu4,TRUE,TRUE,TRUE,16,Strong
5cM&dC,TRUE,TRUE,TRUE,6,Medium
z{EP7<}$k9qj,TRUE,TRUE,TRUE,12,Strong
(r_A,TRUE,TRUE,TRUE,4,Weak
+vK4)[Ld,TRUE,TRUE,TRUE,8,Strong
*+Tdl=],TRUE,TRUE,TRUE,7,Medium
OA.d%W1a,TRUE,TRUE,TRUE,8,Strong
";2,u'46""",TRUE,FALSE,TRUE,8,Medium
TmYK%ndb}B{C,TRUE,TRUE,TRUE,12,Strong
@R*L%\LeY,TRUE,TRUE,TRUE,9,Strong
!dP;*(SMr(F,TRUE,TRUE,TRUE,11,Strong
P"a/3rDD/<^4H9;U,TRUE,TRUE,TRUE,16,Strong
*T#iM[^O6nikArAG,TRUE,TRUE,TRUE,16,Strong
"""E""",FALSE,TRUE,TRUE,3,Weak
4#m_@jV6+r[&,TRUE,TRUE,TRUE,12,Strong
"""3]k",TRUE,FALSE,TRUE,4,Weak
"^KONNoQX,",TRUE,TRUE,TRUE,9,Strong
O]3<}}G,FALSE,TRUE,TRUE,7,Medium
'6$yHaUN}_t'g/,TRUE,TRUE,TRUE,14,Strong
&dXmUgxHzg,TRUE,TRUE,TRUE,10,Strong
'51,FALSE,FALSE,TRUE,3,Weak
c8A`nOhWX,TRUE,TRUE,TRUE,9,Strong
QCg,TRUE,TRUE,FALSE,3,Weak
+%g,TRUE,FALSE,TRUE,3,Weak
+u\3K/|[MST,TRUE,TRUE,TRUE,11,Strong
{#Q7EtWy,TRUE,TRUE,TRUE,8,Strong
x5'TeCh>ME,TRUE,TRUE,TRUE,10,Strong
82}9}\=leLi,TRUE,TRUE,TRUE,11,Strong
lx}:'}YmJ&Lb\vk,TRUE,TRUE,TRUE,15,Strong
".o,=XI}It{@t9F",TRUE,TRUE,TRUE,14,Strong
Y}][jk,TRUE,TRUE,TRUE,6,Medium
"j6jK,EO.yRt+%#",TRUE,TRUE,TRUE,14,Strong
oMSi8'i3#mY]M:,TRUE,TRUE,TRUE,14,Strong
B[9}n,TRUE,TRUE,TRUE,5,Weak
Q{J3G/"kw,TRUE,TRUE,TRUE,9,Strong
OP:lg&B/`"OK$v,TRUE,TRUE,TRUE,14,Strong
dE{skF]wt,TRUE,TRUE,TRUE,9,Strong
aE={1>jWbV},TRUE,TRUE,TRUE,11,Strong
o0^1x)Tey/,TRUE,TRUE,TRUE,10,Strong
~qQl\wo!H(,TRUE,TRUE,TRUE,10,Strong
`AzpyHBDwz}U2,TRUE,TRUE,TRUE,13,Strong
ro(s)G},TRUE,TRUE,TRUE,7,Medium
"""Gca2h",TRUE,TRUE,TRUE,6,Medium
"\po4,u&_}a{8",TRUE,FALSE,TRUE,12,Medium
}'E\)57zHScTTM7,TRUE,TRUE,TRUE,15,Strong
..>}dYj},TRUE,TRUE,TRUE,8,Strong
"x)u;HB`,a4P[yzER",TRUE,TRUE,TRUE,16,Strong
(cUZgczMUfp=3,TRUE,TRUE,TRUE,13,Strong
"I,""|b5",TRUE,TRUE,TRUE,6,Medium
VVSPYFs,TRUE,TRUE,FALSE,7,Medium
TV%[z/Cedsmk`x,TRUE,TRUE,TRUE,14,Strong
L|=wi*74,TRUE,TRUE,TRUE,8,Strong
B1?8(a<JhA9n*%[:,TRUE,TRUE,TRUE,16,Strong
%Z8E(^/BX,FALSE,TRUE,TRUE,9,Medium
`J*i&&,TRUE,TRUE,TRUE,6,Medium
'41D{jG,TRUE,TRUE,TRUE,7,Medium
|z4,TRUE,FALSE,TRUE,3,Weak
=12$APJj',TRUE,TRUE,TRUE,9,Strong
.Nbc,TRUE,TRUE,TRUE,4,Weak
bNX_z#lgB,TRUE,TRUE,TRUE,9,Strong
OQ{TItCw,TRUE,TRUE,TRUE,8,Strong
>fVRx3(PK#sTv&,TRUE,TRUE,TRUE,14,Strong
3/iGR16J^,TRUE,TRUE,TRUE,9,Strong
l!?Mf++~(=p-G",TRUE,TRUE,TRUE,14,Strong
5+Sm~(4cv,TRUE,TRUE,TRUE,9,Strong
",}qbdv0[Fm",TRUE,TRUE,TRUE,10,Strong
%4i',TRUE,FALSE,TRUE,4,Weak
R]*rs%@',TRUE,TRUE,TRUE,8,Strong
kQ+,TRUE,TRUE,TRUE,3,Weak
<A57Et+/.$@-,TRUE,TRUE,TRUE,12,Strong
W7-!c<[&MqM<,TRUE,TRUE,TRUE,12,Strong
~fb:l84S,TRUE,TRUE,TRUE,8,Strong
|VgOC,TRUE,TRUE,TRUE,5,Weak
Z)`O?{K=~OFZ,FALSE,TRUE,TRUE,12,Medium
|K#s#o'|W,TRUE,TRUE,TRUE,9,Strong
&?xih`"_7,TRUE,FALSE,TRUE,9,Medium
'=*zLZL^^YjR*btn,TRUE,TRUE,TRUE,16,Strong
`OGJ>>0jz,TRUE,TRUE,TRUE,9,Strong
"[F@,""BA}U",FALSE,TRUE,TRUE,9,Medium
&F%.WxQ%G0.]Pm.H,TRUE,TRUE,TRUE,16,Strong
IFzte{J;,TRUE,TRUE,TRUE,8,Strong
^Ocyap~.T-n3dV,TRUE,TRUE,TRUE,14,Strong
VAT=}|Ff:s,TRUE,TRUE,TRUE,10,Strong
"BEt2(6.}bH\,",TRUE,TRUE,TRUE,12,Strong
w:Bz2$2=[}p+$|Dn,TRUE,TRUE,TRUE,16,Strong
y]vOB`n_lYVznHtw,TRUE,TRUE,TRUE,16,Strong
6-%=#FJ`=C5tBk]@,TRUE,TRUE,TRUE,16,Strong
@]A\Y8nkH}_Npbz,TRUE,TRUE,TRUE,15,Strong
"Dz6,O8#D",TRUE,TRUE,TRUE,8,Strong
{/-#,FALSE,FALSE,TRUE,4,Weak
4-6:-G,FALSE,TRUE,TRUE,6,Medium
z9J/92yw',TRUE,TRUE,TRUE,9,Strong
"+w;]jlMR#{,?_&",TRUE,TRUE,TRUE,14,Strong
]0r-|4|,TRUE,FALSE,TRUE,7,Medium
]PTJ;0J*_2j_q,TRUE,TRUE,TRUE,13,Strong
7~ZBpVpavj>m,TRUE,TRUE,TRUE,12,Strong
)X~_lR,TRUE,TRUE,TRUE,6,Medium
j+t6,TRUE,FALSE,TRUE,4,Weak
W>Tka%#Vq,TRUE,TRUE,TRUE,9,Strong
"D~0,~9UQ\s~HH",TRUE,TRUE,TRUE,13,Strong
"m,t",TRUE,FALSE,TRUE,3,Weak
#GncGFFSG,TRUE,TRUE,TRUE,9,Strong
"_~U,",FALSE,TRUE,TRUE,4,Weak
p;IC'66-S)=(`Q,TRUE,TRUE,TRUE,14,Strong
`bf*,TRUE,FALSE,TRUE,4,Weak
H%+sP,TRUE,TRUE,TRUE,5,Weak
($Z+yTo,TRUE,TRUE,TRUE,7,Medium
8uW)&?.4r._NG,TRUE,TRUE,TRUE,13,Strong
]Wh1CqG]pc^,TRUE,TRUE,TRUE,11,Strong
q](_5q+V{Ixh,TRUE,TRUE,TRUE,12,Strong
F[wr193\,TRUE,TRUE,TRUE,8,Strong
KC:3X?,FALSE,TRUE,TRUE,6,Medium
Vc${M,TRUE,TRUE,TRUE,5,Weak
<aYsEogZ:-|D',TRUE,TRUE,TRUE,13,Strong
7Wf_>zo[-[u,TRUE,TRUE,TRUE,11,Strong
"a8%pny,Y0?|STB",TRUE,TRUE,TRUE,14,Strong
5pzb,TRUE,FALSE,FALSE,4,Weak
+_%a#,TRUE,FALSE,TRUE,5,Weak
-oO<E[IN]hd,TRUE,TRUE,TRUE,11,Strong
d7.J#?t~6*K}[,TRUE,TRUE,TRUE,13,Strong
+U@r:$T47V,TRUE,TRUE,TRUE,10,Strong
9qlI!svcnPZ9r,TRUE,TRUE,TRUE,13,Strong
/*{-BEsPL,TRUE,TRUE,TRUE,9,Strong
|9$7ndCXv_s@Y(K[,TRUE,TRUE,TRUE,16,Strong
dp''dJ~.*2)%,TRUE,TRUE,TRUE,12,Strong
{O0EsA(H4kUWA{,TRUE,TRUE,TRUE,14,Strong
CZL24VUF,FALSE,TRUE,FALSE,8,Medium
}hLFY3%vRD3!,TRUE,TRUE,TRUE,12,Strong
j9+J$ioW47tQdwhz,TRUE,TRUE,TRUE,16,Strong
QPHs]r>,TRUE,TRUE,TRUE,7,Medium
/6h@.;jKrJ,TRUE,TRUE,TRUE,10,Strong
f"HFT,TRUE,TRUE,TRUE,5,Weak
[nmmEoPHebu>_Ap,TRUE,TRUE,TRUE,15,Strong
FR>"L7;-b>;.Mh,TRUE,TRUE,TRUE,14,Strong
I@J,FALSE,TRUE,TRUE,3,Weak
X:nR,TRUE,TRUE,TRUE,4,Weak
J:rp,TRUE,TRUE,TRUE,4,Weak
2<1nCM5mN-A;D<,TRUE,TRUE,TRUE,14,Strong
:?EULCnDN9/px{/,TRUE,TRUE,TRUE,15,Strong
I9@,FALSE,TRUE,TRUE,3,Weak
[-"}yJ>1A7#,TRUE,TRUE,TRUE,11,Strong
"DsNB.DaY,|6C_|V",TRUE,TRUE,TRUE,15,Strong
"0ZpQxMx9.,-=",TRUE,TRUE,TRUE,12,Strong
aaoTjN~0<,TRUE,TRUE,TRUE,9,Strong
Ao:sG{,TRUE,TRUE,TRUE,6,Medium
"+d}qg~S=.Nlj+,",TRUE,TRUE,TRUE,14,Strong
!GfdM!F+O,TRUE,TRUE,TRUE,9,Strong
x;#a..?sKwV.XjG,TRUE,TRUE,TRUE,15,Strong
J/qEj,TRUE,TRUE,TRUE,5,Weak
$x"rO1?,TRUE,TRUE,TRUE,7,Medium
<4w,TRUE,FALSE,TRUE,3,Weak
G_JXYwYf~U,TRUE,TRUE,TRUE,10,Strong
"~)6nF,;2@8d>wp*",TRUE,TRUE,TRUE,15,Strong
Zyo79+|R|,TRUE,TRUE,TRUE,9,Strong
$?Bv&"Y3Y,TRUE,TRUE,TRUE,9,Strong
")Yzj*:*,(Cu",TRUE,TRUE,TRUE,11,Strong
"|8(yp<,r[!rX]",TRUE,TRUE,TRUE,13,Strong
IK{Avp,TRUE,TRUE,TRUE,6,Medium
eO4$],TRUE,TRUE,TRUE,5,Weak
mQ@A?((/MH,TRUE,TRUE,TRUE,10,Strong
Vnb[TGE[v]7MK,TRUE,TRUE,TRUE,13,Strong
PnKp=F;,TRUE,TRUE,TRUE,7,Medium
$6}Q>[,FALSE,TRUE,TRUE,6,Medium
*)~r('MiE,TRUE,TRUE,TRUE,9,Strong
Ze4,TRUE,TRUE,FALSE,3,Weak
%zI%#0,TRUE,TRUE,TRUE,6,Medium
zVUh9Wyuj,TRUE,TRUE,FALSE,9,Medium
<xh~i8R,TRUE,TRUE,TRUE,7,Medium
Bg\:,TRUE,TRUE,TRUE,4,Weak
'uZjuH8'a{fM,TRUE,TRUE,TRUE,12,Strong
<Syb!/},TRUE,TRUE,TRUE,7,Medium
:6-EQf;D"ZG<^d,TRUE,TRUE,TRUE,14,Strong
i~BZZb,TRUE,TRUE,TRUE,6,Medium
=V@=C.z{B\,TRUE,TRUE,TRUE,10,Strong
/cD2@1)Ze*@,TRUE,TRUE,TRUE,11,Strong
y_y,TRUE,FALSE,TRUE,3,Weak
mF2o1p-x=?kd,TRUE,TRUE,TRUE,12,Strong
mXosMq~0,TRUE,TRUE,TRUE,8,Strong
y3~Qcj,TRUE,TRUE,TRUE,6,Medium
C'D,FALSE,TRUE,TRUE,3,Weak
|^0R,FALSE,TRUE,TRUE,4,Weak
Gdy;[Tce,TRUE,TRUE,TRUE,8,Strong
M$WQ:GJ>MZo]5s{|,TRUE,TRUE,TRUE,16,Strong
>[ot7vNwnqC,TRUE,TRUE,TRUE,11,Strong
WF9,FALSE,TRUE,FALSE,3,Weak
.~P^q>_,TRUE,TRUE,TRUE,7,Medium
wj9-i.BVIB,TRUE,TRUE,TRUE,10,Strong
C&VB+6{7:rufX,TRUE,TRUE,TRUE,13,Strong
[WP4HIT`@wTG!,TRUE,TRUE,TRUE,13,Strong
2xBku8wH,TRUE,TRUE,FALSE,8,Medium
"O,|;",FALSE,TRUE,TRUE,4,Weak
SG.{<,FALSE,TRUE,TRUE,5,Weak
loBJ(OX,TRUE,TRUE,TRUE,7,Medium
xanba?eL+ZeJ}a[,TRUE,TRUE,TRUE,15,Strong
E4T,FALSE,TRUE,FALSE,3,Weak
cd*gQ-",TRUE,TRUE,TRUE,7,Medium
SLBz8_.>n?G&0;,TRUE,TRUE,TRUE,14,Strong
Usg%,TRUE,TRUE,TRUE,4,Weak
38u]YnR'G?-=s,TRUE,TRUE,TRUE,13,Strong
4.mX%sj+c>6GN?i,TRUE,TRUE,TRUE,15,Strong
S+y4I$xZ<,TRUE,TRUE,TRUE,9,Strong
937z.C,TRUE,TRUE,TRUE,6,Medium
PS22JQ?n-{,TRUE,TRUE,TRUE,10,Strong
QLo$$dAyS7@e_*,TRUE,TRUE,TRUE,14,Strong
1'|ZgXKJD},TRUE,TRUE,TRUE,10,Strong
v1~O7V)eQ"P,TRUE,TRUE,TRUE,11,Strong
z+hz3?F/`4U,TRUE,TRUE,TRUE,11,Strong
!~OT4z9>[,TRUE,TRUE,TRUE,9,Strong
#NAME?,TRUE,TRUE,TRUE,16,Strong
mw^rt+JU!0,TRUE,TRUE,TRUE,10,Strong
o@Du,TRUE,TRUE,TRUE,4,Weak
z.+i_UK*\rjMjP,TRUE,TRUE,TRUE,14,Strong
a~KtV:bw,TRUE,TRUE,TRUE,8,Strong
v3c{Ay.PP_&,TRUE,TRUE,TRUE,11,Strong
1Zq=,TRUE,TRUE,TRUE,4,Weak
0:?,FALSE,FALSE,TRUE,3,Weak
%`e-1BUQ",TRUE,TRUE,TRUE,9,Strong
g#y(M,TRUE,TRUE,TRUE,5,Weak
sk!u:eJhkR,TRUE,TRUE,TRUE,10,Strong
^Fw5lc\Gx(,TRUE,TRUE,TRUE,10,Strong
.\x!C/5,TRUE,TRUE,TRUE,7,Medium
W2ACOZ(,FALSE,TRUE,TRUE,7,Medium
oqIu\,TRUE,TRUE,TRUE,5,Weak
[)4iO6,TRUE,TRUE,TRUE,6,Medium
8W{IAz,TRUE,TRUE,TRUE,6,Medium
dYFUQXq,TRUE,TRUE,FALSE,7,Medium
U*eP`TTtPrhcy}8A,TRUE,TRUE,TRUE,16,Strong
\~nIv=f!,TRUE,TRUE,TRUE,8,Strong
vVcxggh:Y|nL<2,TRUE,TRUE,TRUE,14,Strong
kfvs`2QJ+,TRUE,TRUE,TRUE,9,Strong
u5-]]{>>JqgZXL,TRUE,TRUE,TRUE,14,Strong
xun0S]B3A`N*psg,TRUE,TRUE,TRUE,15,Strong
T=`svt@j!9qmg,TRUE,TRUE,TRUE,13,Strong
Z<(l]'55g~mrsW,TRUE,TRUE,TRUE,14,Strong
",b]",TRUE,FALSE,TRUE,3,Weak
tFv?T=CT'4z,TRUE,TRUE,TRUE,11,Strong
"/oV,:6v]]mlv*-k",TRUE,TRUE,TRUE,15,Strong
Z2e(y/,TRUE,TRUE,TRUE,6,Medium
688t,TRUE,FALSE,FALSE,4,Weak
$!4`^~~&DxlI,TRUE,TRUE,TRUE,12,Strong
ohGTz&Q!.'/B,TRUE,TRUE,TRUE,12,Strong
+{4&avBZR)],TRUE,TRUE,TRUE,11,Strong
bH?c,TRUE,TRUE,TRUE,4,Weak
&o:AF-i"a',TRUE,TRUE,TRUE,10,Strong
Mk]~z[sDM0LACc,TRUE,TRUE,TRUE,14,Strong
y)",TRUE,FALSE,TRUE,3,Weak
l+-^f2(!e6`BAp,TRUE,TRUE,TRUE,14,Strong
?7],FALSE,FALSE,TRUE,3,Weak
(nqEx/;eo-cEf,TRUE,TRUE,TRUE,13,Strong
SfKH,TRUE,TRUE,FALSE,4,Weak
VVVoOvvOW'O]g?,TRUE,TRUE,TRUE,14,Strong
KuNAYK<$F,TRUE,TRUE,TRUE,9,Strong
EdRE[d;DfGP5ESS\,TRUE,TRUE,TRUE,16,Strong
-uzK@-GB-5j;R,TRUE,TRUE,TRUE,13,Strong
S)>,FALSE,TRUE,TRUE,3,Weak
XEzX7C<d')p,TRUE,TRUE,TRUE,11,Strong
.C=h\[l,TRUE,TRUE,TRUE,7,Medium
RhG7,TRUE,TRUE,FALSE,4,Weak
)6S1,FALSE,TRUE,TRUE,4,Weak
zO1,TRUE,TRUE,FALSE,3,Weak
^:a#>bfSq7zWN[,TRUE,TRUE,TRUE,14,Strong
<F5^Q5q]@.B,TRUE,TRUE,TRUE,11,Strong
<"cwGuc.,TRUE,TRUE,TRUE,8,Strong
LL6wL"U1=,TRUE,TRUE,TRUE,9,Strong
IGa8R5yd%.hawM,TRUE,TRUE,TRUE,14,Strong
"b'gU9R|\=UqB,",TRUE,TRUE,TRUE,13,Strong
?ekzMU;AO'|B,TRUE,TRUE,TRUE,12,Strong
%]sx=Y1DZCl8Tu,TRUE,TRUE,TRUE,14,Strong
_z:kG`]f`H,TRUE,TRUE,TRUE,10,Strong
Yah,TRUE,TRUE,FALSE,3,Weak
Ym"i6t5p*T0f?_K9,TRUE,TRUE,TRUE,16,Strong
e]t%V5zv}&CPBW,TRUE,TRUE,TRUE,14,Strong
AKY[k!Xo,TRUE,TRUE,TRUE,8,Strong
j<A6av,TRUE,TRUE,TRUE,6,Medium
".yu,Q\xjQ1+'*72",TRUE,TRUE,TRUE,15,Strong
[J>`x8-,TRUE,TRUE,TRUE,7,Medium
f>gf!,TRUE,FALSE,TRUE,5,Weak
ZI4EB,FALSE,TRUE,FALSE,5,Weak
bf<*lz4!9n-,TRUE,FALSE,TRUE,11,Medium
oqNK!N{/k^>4,TRUE,TRUE,TRUE,12,Strong
H\ZwTauUo9i,TRUE,TRUE,TRUE,11,Strong
8U^]-,FALSE,TRUE,TRUE,5,Weak
%oc*,TRUE,FALSE,TRUE,4,Weak
wBjiTh',TRUE,TRUE,TRUE,7,Medium
Ok.QJJ,TRUE,TRUE,TRUE,6,Medium
Ws!4~U>ADEi&>,TRUE,TRUE,TRUE,13,Strong
"g>@;b!f\0,ht=K?",TRUE,TRUE,TRUE,15,Strong
iB+4n-|`,TRUE,TRUE,TRUE,8,Strong
fb%h$'cT/v\q,TRUE,TRUE,TRUE,12,Strong
~{`p,TRUE,FALSE,TRUE,4,Weak
<20~_Nksk!M.&Cy,TRUE,TRUE,TRUE,15,Strong
GZ\};gIrO~&X#7,TRUE,TRUE,TRUE,14,Strong
*Qg=WL5i*fdg(,TRUE,TRUE,TRUE,13,Strong
ouFC@vL=`2VoD,TRUE,TRUE,TRUE,13,Strong
{Gu,TRUE,TRUE,TRUE,3,Weak
iod1a":RulQ,TRUE,TRUE,TRUE,11,Strong
9nhHn,TRUE,TRUE,FALSE,5,Weak
4#+jjc,TRUE,FALSE,TRUE,6,Medium
EU%rZhByf6,TRUE,TRUE,TRUE,10,Strong
^A4@#[w,TRUE,TRUE,TRUE,7,Medium
GkmgKU?wYv5,TRUE,TRUE,TRUE,11,Strong
\1(]\:~,FALSE,FALSE,TRUE,7,Medium
S-R@mu1+x%|J[,TRUE,TRUE,TRUE,13,Strong
S$/SJZR5:,FALSE,TRUE,TRUE,9,Medium
)}h'Zh0NiL8(/,TRUE,TRUE,TRUE,13,Strong
"kuuTZ,odVT",TRUE,TRUE,TRUE,10,Strong
TCw#BkLC&?,TRUE,TRUE,TRUE,10,Strong
LRU,FALSE,TRUE,FALSE,3,Weak
:YyqLo,TRUE,TRUE,TRUE,6,Medium
c/4,TRUE,FALSE,TRUE,3,Weak
<'%jV10Ki'JCy"p,TRUE,TRUE,TRUE,15,Strong
~h[1tyl2*`Eg!^z`,TRUE,TRUE,TRUE,16,Strong
"hA-y,/@TCMWJw@na",TRUE,TRUE,TRUE,16,Strong
"Z,9/",FALSE,TRUE,TRUE,4,Weak
jkB*,TRUE,TRUE,TRUE,4,Weak
V_="{,FALSE,TRUE,TRUE,5,Weak
Ymk;~,TRUE,TRUE,TRUE,5,Weak
&*+U\('AC",FALSE,TRUE,TRUE,10,Medium
@Mw.,TRUE,TRUE,TRUE,4,Weak
%5y2CSap5h"0,TRUE,TRUE,TRUE,12,Strong
`?|^UKUO3,FALSE,TRUE,TRUE,9,Medium
"kX,6<W2YP",TRUE,TRUE,TRUE,9,Strong
_Bb2bKtl@,TRUE,TRUE,TRUE,9,Strong
&H8l2zq$Gzo3,TRUE,TRUE,TRUE,12,Strong
eHVU:`HR,TRUE,TRUE,TRUE,8,Strong
kJGpY>,TRUE,TRUE,TRUE,6,Medium
.Gym]|7,TRUE,TRUE,TRUE,7,Medium
[?)|TL)VvKaFAe:u,TRUE,TRUE,TRUE,16,Strong
r+46%Nyx<G,TRUE,TRUE,TRUE,10,Strong
Qp%,TRUE,TRUE,TRUE,3,Weak
g1T)H,TRUE,TRUE,TRUE,5,Weak
2i2OO|u4Q,TRUE,TRUE,TRUE,9,Strong
"Hox$e,:rQ""nfi80|",TRUE,TRUE,TRUE,16,Strong
2'iN!/:\bw8[O,TRUE,TRUE,TRUE,13,Strong
%?5oTT'Zk,TRUE,TRUE,TRUE,9,Strong
~swPBbPY,TRUE,TRUE,TRUE,8,Strong
?7^P1aMiu%,TRUE,TRUE,TRUE,10,Strong
`#2)%|}PN:HY#/u,TRUE,TRUE,TRUE,15,Strong
K`vl,TRUE,TRUE,TRUE,4,Weak
g}>GUF,TRUE,TRUE,TRUE,6,Medium
wEpU>s,TRUE,TRUE,TRUE,6,Medium
^tR(c,TRUE,TRUE,TRUE,5,Weak
.;Q7(7:,FALSE,TRUE,TRUE,7,Medium
xZ-O!QD"[HBN\6,TRUE,TRUE,TRUE,14,Strong
vnkF,TRUE,TRUE,FALSE,4,Weak
2#T.gwgQ"kaoUm,TRUE,TRUE,TRUE,14,Strong
z>Icw;,TRUE,TRUE,TRUE,6,Medium
0}F,FALSE,TRUE,TRUE,3,Weak
Ww.}8hX4]L"C,TRUE,TRUE,TRUE,12,Strong
XwW5V$v|>L,TRUE,TRUE,TRUE,10,Strong
"*<NUM5?H,(t8""",TRUE,TRUE,TRUE,13,Strong
x!I+*IUn,TRUE,TRUE,TRUE,8,Strong
5kTsD,TRUE,TRUE,FALSE,5,Weak
}2;o;;~M6Fqd+,TRUE,TRUE,TRUE,13,Strong
",P2",FALSE,TRUE,TRUE,3,Weak
NhKy11#90Kn[K,TRUE,TRUE,TRUE,13,Strong
#XL,FALSE,TRUE,TRUE,3,Weak
>o;6qi\x#88i__,TRUE,FALSE,TRUE,14,Medium
"zvlcI'SaZ[},|#5'",TRUE,TRUE,TRUE,16,Strong
oF^P"CwAa:",TRUE,TRUE,TRUE,11,Strong
"Lj+t,s#>",TRUE,TRUE,TRUE,8,Strong
ruR)e3,TRUE,TRUE,TRUE,6,Medium
F2Dk,TRUE,TRUE,FALSE,4,Weak
`4V<>HZcA,TRUE,TRUE,TRUE,9,Strong
+4Z](pEh%Klp&,TRUE,TRUE,TRUE,13,Strong
3I<!1<'{}%[XA,FALSE,TRUE,TRUE,13,Medium
`jJP],TRUE,TRUE,TRUE,5,Weak
B2=[t!,TRUE,TRUE,TRUE,6,Medium
I{$,FALSE,TRUE,TRUE,3,Weak
+kKGp-OM%Z7w<,TRUE,TRUE,TRUE,13,Strong
yqLfR@,TRUE,TRUE,TRUE,6,Medium
YsyKk1IH(i,TRUE,TRUE,TRUE,10,Strong
",wIXP+@_R:iYb(9b",TRUE,TRUE,TRUE,16,Strong
Y5hJDfijj~^5,TRUE,TRUE,TRUE,12,Strong
xCjkhAP(E,TRUE,TRUE,TRUE,9,Strong
45W;,FALSE,TRUE,TRUE,4,Weak
S'FA6a=*6%(}Lx.:,TRUE,TRUE,TRUE,16,Strong
OEGF,FALSE,TRUE,FALSE,4,Weak
*XWN)Gq>Dsr,TRUE,TRUE,TRUE,11,Strong
)48$]o<,TRUE,FALSE,TRUE,7,Medium
)$;K[Y0j$qt3q,TRUE,TRUE,TRUE,13,Strong
'hgB@Q\?XJQAPs%,TRUE,TRUE,TRUE,15,Strong
p1By,TRUE,TRUE,FALSE,4,Weak
4lzY``2,TRUE,TRUE,TRUE,7,Medium
#@dvlS=l,TRUE,TRUE,TRUE,8,Strong
zPAlCjtPD@JJF**Y,TRUE,TRUE,TRUE,16,Strong
aVa}r5q]g*T,TRUE,TRUE,TRUE,11,Strong
"""[e",TRUE,FALSE,TRUE,3,Weak
"H)%CS,(Kn",TRUE,TRUE,TRUE,9,Strong
"pQZH',8-iuZH'",TRUE,TRUE,TRUE,13,Strong
gY<xD9k$NRDW,TRUE,TRUE,TRUE,12,Strong
0>M]NauzV(t3}],TRUE,TRUE,TRUE,14,Strong
"),]m[=C`",TRUE,TRUE,TRUE,8,Strong
puM)*KP60g,TRUE,TRUE,TRUE,10,Strong
|b{Om[NkU]6}Sy.,TRUE,TRUE,TRUE,15,Strong
U{yd[47F,TRUE,TRUE,TRUE,8,Strong
[jGS@"4},TRUE,TRUE,TRUE,8,Strong
G3hl%i,TRUE,TRUE,TRUE,6,Medium
QLq6NOP!1,TRUE,TRUE,TRUE,9,Strong
Q%H4e,TRUE,TRUE,TRUE,5,Weak
Y@$qopT;SNj|,TRUE,TRUE,TRUE,12,Strong
V=`+:EpwC!f\,TRUE,TRUE,TRUE,12,Strong
.zn,TRUE,FALSE,TRUE,3,Weak
a)}XTOaP,TRUE,TRUE,TRUE,8,Strong
xmi",TRUE,FALSE,TRUE,4,Weak
X1V@<FdF&,TRUE,TRUE,TRUE,9,Strong
[GF*'.a,TRUE,TRUE,TRUE,7,Medium
Tv9;,TRUE,TRUE,TRUE,4,Weak
",KB9R2&F8'xc*'",TRUE,TRUE,TRUE,14,Strong
c>D6K7@I,TRUE,TRUE,TRUE,8,Strong
&1Kzuc,TRUE,TRUE,TRUE,6,Medium
'R_|)Yty,TRUE,TRUE,TRUE,8,Strong
&Kj(Zy-X0;h"gUC,TRUE,TRUE,TRUE,15,Strong
+e#cTBVa]oO,TRUE,TRUE,TRUE,11,Strong
